m_matlab,q_matlab,m_vivado,q_vivado,error_abs_m,error_abs_q,error_rel_m,error_rel_q
317.458251953125,0.319660186767578,317.458374023438,0.319656848907471,0.0001220703125,3.33786010742188e-06,3.84523986221737e-07,1.04419012613817e-05
320.7158203125,-0.486897945404053,320.716186523438,-0.486898422241211,0.0003662109375,4.76837158203125e-07,1.14185492048122e-06,-9.79336969285055e-07
344.963745117188,0.21688175201416,344.963623046875,0.216883659362793,0.0001220703125,1.9073486328125e-06,3.53864179143033e-07,8.79441730389549e-06
248.407348632812,0.96996021270752,248.407836914062,0.969956398010254,0.00048828125,3.814697265625e-06,1.96564736384575e-06,3.93283890993504e-06
280.941284179688,-0.56962251663208,280.941528320312,-0.569626331329346,0.000244140625,3.814697265625e-06,8.69009429186811e-07,-6.69688636639502e-06
262.92138671875,0.628852367401123,262.921020507812,0.628856182098389,0.0003662109375,3.814697265625e-06,1.39285336225516e-06,6.0661253155333e-06
475.230712890625,0.510708332061768,475.23095703125,0.510706901550293,0.000244140625,1.43051147460938e-06,5.13730738308131e-07,2.80103414180515e-06
203.533325195312,1.01106452941895,203.533813476562,1.01105976104736,0.00048828125,4.76837158203125e-06,2.39902359739586e-06,4.71618916823401e-06
355.074951171875,0.78639554977417,355.0751953125,0.786396026611328,0.000244140625,4.76837158203125e-07,6.87574902690962e-07,6.06357905178963e-07
265.139892578125,-0.320795059204102,265.139892578125,-0.320794105529785,0,9.5367431640625e-07,0,-2.97284602441301e-06
401.889282226562,-0.154419898986816,401.88916015625,-0.154422283172607,0.0001220703125,2.38418579101562e-06,3.03741149362584e-07,-1.54396279667245e-05
358.4736328125,-0.0974225997924805,358.473510742188,-0.0974178314208984,0.0001220703125,4.76837158203125e-06,3.40528009109805e-07,-4.89452302873085e-05
222.03466796875,-0.409202098846436,222.034545898438,-0.409199714660645,0.0001220703125,2.38418579101562e-06,5.4978041770117e-07,-5.82642610518564e-06
266.289184570312,-0.76116418838501,266.289306640625,-0.76116418838501,0.0001220703125,0,4.58412581408344e-07,-0
254.268432617188,-0.207001209259033,254.268676757812,-0.207002639770508,0.000244140625,1.43051147460938e-06,9.60168836088138e-07,-6.91064308140968e-06
286.577026367188,0.16203498840332,286.576904296875,0.162036418914795,0.0001220703125,1.43051147460938e-06,4.25959868616938e-07,8.82841100373148e-06
353.793090820312,-0.450423240661621,353.79296875,-0.450424194335938,0.0001220703125,9.5367431640625e-07,3.45033059342581e-07,-2.11728487856313e-06
173.376831054688,0.358982563018799,173.376831054688,0.35898494720459,0,2.38418579101562e-06,0,6.64150863196877e-06
294.832763671875,0.985665321350098,294.833129882812,0.985662460327148,0.0003662109375,2.86102294921875e-06,1.24209715683961e-06,2.90263123521472e-06
347.1318359375,-0.770864963531494,347.132202148438,-0.770866394042969,0.0003662109375,1.43051147460938e-06,1.05496211982682e-06,-1.85572252247125e-06
271.479614257812,-1.20543575286865,271.479614257812,-1.20543718338013,0,1.43051147460938e-06,0,-1.18671731048718e-06
184.627807617188,0.272582054138184,184.628051757812,0.272582054138184,0.000244140625,0,1.32233940353237e-06,0
209.743774414062,0.694289207458496,209.744018554688,0.694289207458496,0.000244140625,0,1.16399462001687e-06,0
235.809692382812,0.845372200012207,235.809692382812,0.845373153686523,0,9.5367431640625e-07,0,1.12811175526292e-06
231.48095703125,0.534191608428955,231.48095703125,0.53419303894043,0,1.43051147460938e-06,0,2.677899562699e-06
262.149291992188,0.362164497375488,262.149169921875,0.362168788909912,0.0001220703125,4.29153442382812e-06,4.6565188703099e-07,1.18496828234898e-05
376.962768554688,-0.24727725982666,376.962890625,-0.247276782989502,0.0001220703125,4.76837158203125e-07,3.23825912484752e-07,-1.92835021925342e-06
264.399536132812,-0.340012550354004,264.399536132812,-0.340010643005371,0,1.9073486328125e-06,0,-5.60964185241593e-06
415.433471679688,-0.927428722381592,415.433349609375,-0.927426338195801,0.0001220703125,2.38418579101562e-06,2.93838414142325e-07,-2.57074827798427e-06
252.055541992188,0.647354125976562,252.055908203125,0.647353649139404,0.0003662109375,4.76837158203125e-07,1.45289778040806e-06,7.36593989393047e-07
304.433471679688,0.622219562530518,304.433959960938,0.622217178344727,0.00048828125,2.38418579101562e-06,1.6039013295941e-06,3.83174354293737e-06
332.79248046875,0.0366897583007812,332.792724609375,0.0366907119750977,0.000244140625,9.5367431640625e-07,7.33612203785732e-07,2.59929299230609e-05
341.841430664062,-1.24655389785767,341.841430664062,-1.24655532836914,0,1.43051147460938e-06,0,-1.14757290243756e-06
304.3310546875,0.321788787841797,304.3310546875,0.321791648864746,0,2.86102294921875e-06,0,8.89099638432814e-06
335.125244140625,-0.355793476104736,335.125244140625,-0.355793952941895,0,4.76837158203125e-07,0,-1.34020770539018e-06
222.476806640625,-0.0540027618408203,222.476806640625,-0.0540003776550293,0,2.38418579101562e-06,0,-4.41493306961466e-05
273.60546875,0.0411314964294434,273.60546875,0.0411324501037598,0,9.5367431640625e-07,0,2.3185986389826e-05
351.47119140625,-0.342468738555908,351.471313476562,-0.34246826171875,0.0001220703125,4.76837158203125e-07,3.47312426977562e-07,-1.39235236539782e-06
296.264770507812,-0.244972705841064,296.264526367188,-0.244973659515381,0.000244140625,9.5367431640625e-07,8.24062289220318e-07,-3.8929819268314e-06
253.42529296875,0.0103611946105957,253.425903320312,0.0103583335876465,0.0006103515625,2.86102294921875e-06,2.40840823482944e-06,0.000276128675962999
282.540649414062,0.66257381439209,282.541015625,0.662572383880615,0.0003662109375,1.43051147460938e-06,1.29613539948837e-06,2.15902204937252e-06
211.233154296875,0.0598416328430176,211.233276367188,0.059842586517334,0.0001220703125,9.5367431640625e-07,5.7789371609931e-07,1.59366359355204e-05
351.833129882812,-0.38391637802124,351.833374023438,-0.383920192718506,0.000244140625,3.814697265625e-06,6.93910278094953e-07,-9.93627124033232e-06
331.857421875,-0.547799587249756,331.857421875,-0.547798156738281,0,1.43051147460938e-06,0,-2.61137742324944e-06
350.184814453125,0.106955528259277,350.184936523438,0.106957912445068,0.0001220703125,2.38418579101562e-06,3.48588252436458e-07,2.22913750211768e-05
284.2041015625,-0.161927700042725,284.204467773438,-0.161926746368408,0.0003662109375,9.5367431640625e-07,1.28854909372047e-06,-5.88950695992485e-06
124.621948242188,-0.199619770050049,124.621948242188,-0.199618816375732,0,9.5367431640625e-07,0,-4.77745423796022e-06
326.802612304688,0.347623825073242,326.802368164062,0.347625255584717,0.000244140625,1.43051147460938e-06,7.47058364308241e-07,4.11511343996049e-06
269.298095703125,-0.627650260925293,269.29833984375,-0.627649784088135,0.000244140625,4.76837158203125e-07,9.06581327144405e-07,-7.59717931926234e-07
360.779052734375,-0.421090126037598,360.779174804688,-0.42109489440918,0.0001220703125,4.76837158203125e-06,3.38351995701576e-07,-1.13238741238152e-05
345.915771484375,-0.548177719116211,345.915771484375,-0.548175811767578,0,1.9073486328125e-06,0,-3.47943480061099e-06
316.3154296875,0.585922718048096,316.315551757812,0.585922718048096,0.0001220703125,0,3.85913240528917e-07,0
306.533447265625,0.14411735534668,306.533569335938,0.144118309020996,0.0001220703125,9.5367431640625e-07,3.98228361664626e-07,6.61734538572506e-06
380.391845703125,-0.731581687927246,380.39208984375,-0.731582164764404,0.000244140625,4.76837158203125e-07,6.41813508248908e-07,-6.51789357322658e-07
339.97705078125,0.763028144836426,339.97705078125,0.763027191162109,0,9.5367431640625e-07,0,1.24985470439061e-06
335.235229492188,0.630255699157715,335.235473632812,0.630253791809082,0.000244140625,1.9073486328125e-06,7.28266612580733e-07,3.02630921919709e-06
307.70849609375,-0.0468769073486328,307.708618164062,-0.0468769073486328,0.0001220703125,0,3.96707643921566e-07,-0
345.688598632812,1.22468709945679,345.6884765625,1.22468614578247,0.0001220703125,9.5367431640625e-07,3.53122182747086e-07,7.78708550803919e-07
387.58740234375,-0.658590793609619,387.587768554688,-0.658589363098145,0.0003662109375,1.43051147460938e-06,9.44847369355954e-07,-2.1720793677801e-06
337.052490234375,0.0633754730224609,337.052490234375,0.0633711814880371,0,4.29153442382812e-06,0,6.77160140849309e-05
343.671752929688,0.778456211090088,343.671997070312,0.778450965881348,0.000244140625,5.24520874023438e-06,7.10388977036321e-07,6.73796247689951e-06
244.916381835938,-0.0359563827514648,244.916137695312,-0.0359535217285156,0.000244140625,2.86102294921875e-06,9.96832564526218e-07,-7.95692650452219e-05
294.0380859375,-0.116096973419189,294.038208007812,-0.116095542907715,0.0001220703125,1.43051147460938e-06,4.15151364187383e-07,-1.23216948080485e-05
244.601196289062,-0.244400024414062,244.6015625,-0.244401454925537,0.0003662109375,1.43051147460938e-06,1.49717557827159e-06,-5.85315602172691e-06
392.24072265625,-1.51238298416138,392.240966796875,-1.51238441467285,0.000244140625,1.43051147460938e-06,6.22425492556414e-07,-9.45865888198021e-07
275.188842773438,-0.325047492980957,275.189086914062,-0.325045585632324,0.000244140625,1.9073486328125e-06,8.87174867045756e-07,-5.86790753351309e-06
244.358032226562,0.471311569213867,244.35791015625,0.471309185028076,0.0001220703125,2.38418579101562e-06,4.9955514614236e-07,5.05861928021918e-06
421.15673828125,-0.418099403381348,421.157104492188,-0.418102264404297,0.0003662109375,2.86102294921875e-06,8.69535980819196e-07,-6.84292521367034e-06
266.309448242188,-0.596795082092285,266.309448242188,-0.596795082092285,0,0,0,-0
221.040771484375,0.875927925109863,221.040649414062,0.875927448272705,0.0001220703125,4.76837158203125e-07,5.52252472158192e-07,5.44379445538647e-07
385.14501953125,-0.0976300239562988,385.144897460938,-0.0976343154907227,0.0001220703125,4.29153442382812e-06,3.16946361265605e-07,-4.39571173899241e-05
311.768310546875,-1.03487396240234,311.767944335938,-1.03487253189087,0.0003662109375,1.43051147460938e-06,1.1746252749602e-06,-1.38230502126907e-06
292.524047851562,-0.102690696716309,292.524047851562,-0.102688789367676,0,1.9073486328125e-06,0,-1.85737237530066e-05
377.06787109375,-0.378152847290039,377.068115234375,-0.378154277801514,0.000244140625,1.43051147460938e-06,6.4747130083459e-07,-3.78289224809721e-06
354.630615234375,1.07640027999878,354.630615234375,1.07639741897583,0,2.86102294921875e-06,0,2.65795448252949e-06
249.014404296875,0.291833400726318,249.014892578125,0.291831493377686,0.00048828125,1.9073486328125e-06,1.96085544279547e-06,6.53574480530833e-06
333.207397460938,-0.31437349319458,333.207763671875,-0.314371585845947,0.0003662109375,1.9073486328125e-06,1.09904804122163e-06,-6.0671420272445e-06
259.107299804688,0.432710647583008,259.107299804688,0.432711124420166,0,4.76837158203125e-07,0,1.10197694664228e-06
307.27099609375,-0.166793823242188,307.271118164062,-0.166794300079346,0.0001220703125,4.76837158203125e-07,3.97272486019981e-07,-2.85884182599945e-06
394.255126953125,-0.225207328796387,394.255615234375,-0.225210189819336,0.00048828125,2.86102294921875e-06,1.23849055248444e-06,-1.27039513523356e-05
238.588500976562,-0.727664470672607,238.588745117188,-0.727664947509766,0.000244140625,4.76837158203125e-07,1.02327071087128e-06,-6.55298118049335e-07
435.983154296875,0.237759113311768,435.9833984375,0.237758159637451,0.000244140625,9.5367431640625e-07,5.59977197728508e-07,4.01109468790675e-06
323.778076171875,0.245102882385254,323.77783203125,0.245105266571045,0.000244140625,2.38418579101562e-06,7.54036925188227e-07,9.72728581489364e-06
342.01708984375,0.177688598632812,342.017456054688,0.177687644958496,0.0003662109375,9.5367431640625e-07,1.07073870977413e-06,5.36711034778875e-06
334.354248046875,0.282346725463867,334.354248046875,0.282346248626709,0,4.76837158203125e-07,0,1.68883544662942e-06
324.389282226562,1.26728391647339,324.38916015625,1.26728630065918,0.0001220703125,2.38418579101562e-06,3.76308093973162e-07,1.88133516098773e-06
219.072143554688,-0.619346618652344,219.072509765625,-0.619345664978027,0.0003662109375,9.5367431640625e-07,1.67164538383485e-06,-1.53980709296739e-06
353.834106445312,0.710012912750244,353.833862304688,0.710013866424561,0.000244140625,9.5367431640625e-07,6.899861278289e-07,1.34317883418793e-06
283.876586914062,-0.0090947151184082,283.876831054688,-0.00909662246704102,0.000244140625,1.9073486328125e-06,8.60023814059411e-07,-0.000209720547370629
252.625122070312,-0.211726665496826,252.625366210938,-0.211727142333984,0.000244140625,4.76837158203125e-07,9.66414674040411e-07,-2.25213558757091e-06
240.865356445312,-0.433577537536621,240.864868164062,-0.433573722839355,0.00048828125,3.814697265625e-06,2.02719584587027e-06,-8.79818933263534e-06
420.05712890625,-0.183319091796875,420.057006835938,-0.183321952819824,0.0001220703125,2.86102294921875e-06,2.90604072874202e-07,-1.56067920759114e-05
152.928955078125,0.175065517425537,152.9287109375,0.175065040588379,0.000244140625,4.76837158203125e-07,1.59643165596259e-06,2.72376402398002e-06
190.146728515625,-0.822061538696289,190.14697265625,-0.82206392288208,0.000244140625,2.38418579101562e-06,1.28395911360599e-06,-2.90025220593183e-06
335.519165039062,-0.470515251159668,335.51904296875,-0.470513820648193,0.0001220703125,1.43051147460938e-06,3.63825155817219e-07,-3.040308408885e-06
317.978759765625,0.350189208984375,317.97900390625,0.350185394287109,0.000244140625,3.814697265625e-06,7.67789097548373e-07,1.08932461873638e-05
352.996337890625,-0.11655855178833,352.996337890625,-0.116557598114014,0,9.5367431640625e-07,0,-8.18193347269893e-06
305.715942382812,0.630319118499756,305.716064453125,0.630319595336914,0.0001220703125,4.76837158203125e-07,3.99293250945826e-07,7.56501182033097e-07
393.753295898438,-0.152395248413086,393.753173828125,-0.152393817901611,0.0001220703125,1.43051147460938e-06,3.10017246259409e-07,-9.38685089926032e-06
423.208374023438,-0.257763862609863,423.208740234375,-0.257763862609863,0.0003662109375,0,8.65320631580223e-07,-0
257.657836914062,-0.356046676635742,257.657958984375,-0.356050968170166,0.0001220703125,4.29153442382812e-06,4.73769065059389e-07,-1.2053291620016e-05
227.640014648438,-0.329185009002686,227.639526367188,-0.329183101654053,0.00048828125,1.9073486328125e-06,2.14497108847094e-06,-5.79415398833347e-06
319.450439453125,-0.94548511505127,319.450927734375,-0.945484161376953,0.00048828125,9.5367431640625e-07,1.52850392328745e-06,-1.00866137522909e-06
329.056518554688,0.0580224990844727,329.056884765625,0.0580196380615234,0.0003662109375,2.86102294921875e-06,1.11291196755045e-06,4.93088542265906e-05
149.147216796875,0.382637023925781,149.147338867188,0.382636070251465,0.0001220703125,9.5367431640625e-07,8.18455182212677e-07,2.49237333758698e-06
265.089965820312,-0.68178129196167,265.089721679688,-0.681778430938721,0.000244140625,2.86102294921875e-06,9.20972712959974e-07,-4.19639403860263e-06
386.142578125,0.476626396179199,386.142578125,0.476624011993408,0,2.38418579101562e-06,0,5.00221097725195e-06
330.513305664062,0.490097999572754,330.513793945312,0.490100383758545,0.00048828125,2.38418579101562e-06,1.47734218753751e-06,4.86471234955877e-06
324.414306640625,-0.0369296073913574,324.414916992188,-0.0369329452514648,0.0006103515625,3.33786010742188e-06,1.88139533308599e-06,-9.03843919067233e-05
296.158203125,-0.266842842102051,296.158447265625,-0.266845703125,0.000244140625,2.86102294921875e-06,8.24358813714693e-07,-1.07217526491664e-05
274.736083984375,0.404179573059082,274.736083984375,0.404181480407715,0,1.9073486328125e-06,0,4.71906241667905e-06
278.23291015625,0.0142793655395508,278.23291015625,0.0142793655395508,0,0,0,0
410.989624023438,-0.202826499938965,410.989990234375,-0.202828407287598,0.0003662109375,1.9073486328125e-06,8.91046673915826e-07,-9.40384335077746e-06
337.884399414062,-0.176622867584229,337.884399414062,-0.176628112792969,0,5.24520874023438e-06,0,-2.96972233096206e-05
281.458740234375,0.494743824005127,281.458862304688,0.494743824005127,0.0001220703125,0,4.3370588669e-07,0
330.416381835938,-0.545658588409424,330.416137695312,-0.54565954208374,0.000244140625,9.5367431640625e-07,7.38887774399829e-07,-1.74774911760516e-06
280.072509765625,-0.0622439384460449,280.072387695312,-0.0622420310974121,0.0001220703125,1.9073486328125e-06,4.35852531910943e-07,-3.06431225341862e-05
216.197509765625,-0.525083065032959,216.197265625,-0.525082111358643,0.000244140625,9.5367431640625e-07,1.12924809015917e-06,-1.81623514433167e-06
401.300537109375,-0.173464775085449,401.300903320312,-0.173466205596924,0.0003662109375,1.43051147460938e-06,9.12560297421652e-07,-8.24669719777229e-06
328.2080078125,0.554641723632812,328.2080078125,0.554642200469971,0,4.76837158203125e-07,0,8.59721037717681e-07
325.665649414062,0.142837047576904,325.666137695312,0.142834663391113,0.00048828125,2.38418579101562e-06,1.49933298423864e-06,1.66916485005892e-05
205.460083007812,0.681137561798096,205.460205078125,0.681136131286621,0.0001220703125,1.43051147460938e-06,5.94131525272276e-07,2.10017998542475e-06
329.00341796875,-1.14118242263794,329.00341796875,-1.14118528366089,0,2.86102294921875e-06,0,-2.50706888965679e-06
337.795776367188,0.518951416015625,337.795654296875,0.518949031829834,0.0001220703125,2.38418579101562e-06,3.61373116658831e-07,4.59423698912085e-06
330.421997070312,0.122023105621338,330.422241210938,0.122022151947021,0.000244140625,9.5367431640625e-07,7.38875217644931e-07,7.81552240905663e-06
279.116333007812,0.979567050933838,279.116577148438,0.979569911956787,0.000244140625,2.86102294921875e-06,8.74691288643314e-07,2.92070149408485e-06
345.1806640625,-0.81981086730957,345.180541992188,-0.819808006286621,0.0001220703125,2.86102294921875e-06,3.53641803290283e-07,-3.4898573113674e-06
243.098388671875,0.0974044799804688,243.098266601562,0.0974063873291016,0.0001220703125,1.9073486328125e-06,5.02143651247174e-07,1.95817341583771e-05
288.9375,-0.872285842895508,288.93798828125,-0.872289657592773,0.00048828125,3.814697265625e-06,1.68991996539044e-06,-4.37321927977452e-06
230.702026367188,-0.613887310028076,230.702026367188,-0.613887786865234,0,4.76837158203125e-07,0,-7.76750309729186e-07
378.87744140625,0.267354011535645,378.877563476562,0.267354965209961,0.0001220703125,9.5367431640625e-07,3.22189444816036e-07,3.56708437224666e-06
348.803100585938,0.738655090332031,348.80322265625,0.738649845123291,0.0001220703125,5.24520874023438e-06,3.49969115225581e-07,7.10102564632244e-06
317.339599609375,0.542926788330078,317.339599609375,0.54292631149292,0,4.76837158203125e-07,0,8.78271561566836e-07
212.781127929688,0.419939517974854,212.781616210938,0.419939041137695,0.00048828125,4.76837158203125e-07,2.29475825582309e-06,1.13549008319736e-06
299.152954101562,-0.521357536315918,299.152954101562,-0.521359443664551,0,1.9073486328125e-06,0,-3.65842727869716e-06
329.249145507812,-0.0130915641784668,329.248901367188,-0.0130910873413086,0.000244140625,4.76837158203125e-07,7.41507239520556e-07,-3.64232380258605e-05
405.733764648438,-0.265218734741211,405.733520507812,-0.265216827392578,0.000244140625,1.9073486328125e-06,6.01726171869241e-07,-7.19160595752638e-06
321.759521484375,0.0898609161376953,321.759399414062,0.0898613929748535,0.0001220703125,4.76837158203125e-07,3.79383683618288e-07,5.30639101734129e-06
234.221435546875,0.0590596199035645,234.221923828125,0.0590615272521973,0.00048828125,1.9073486328125e-06,2.08469924565158e-06,3.22953082990869e-05
233.099365234375,-0.134490966796875,233.099243164062,-0.134490489959717,0.0001220703125,4.76837158203125e-07,5.23683590374696e-07,-3.54549580213297e-06
278.567260742188,-0.431631088256836,278.567260742188,-0.431629657745361,0,1.43051147460938e-06,0,-3.31419935571965e-06
331.741943359375,0.339903354644775,331.741943359375,0.339900493621826,0,2.86102294921875e-06,0,8.4171659682757e-06
371.244262695312,-1.73562049865723,371.243896484375,-1.73562145233154,0.0003662109375,9.5367431640625e-07,9.86442012170722e-07,-5.49471682976818e-07
354.782958984375,-1.50959396362305,354.783203125,-1.50959348678589,0.000244140625,4.76837158203125e-07,6.88140788100119e-07,-3.15871134684925e-07
308.685913085938,-0.783158302307129,308.685668945312,-0.783157348632812,0.000244140625,9.5367431640625e-07,7.90903033310858e-07,-1.21772866813362e-06
303.690673828125,-0.209521293640137,303.690673828125,-0.209522247314453,0,9.5367431640625e-07,0,-4.55168207411049e-06
294.939208984375,0.17427396774292,294.939208984375,0.174276351928711,0,2.38418579101562e-06,0,1.36806765915415e-05
318.152099609375,-0.412299156188965,318.152221679688,-0.412299156188965,0.0001220703125,0,3.83685390257921e-07,-0
334.376831054688,-0.707205772399902,334.376831054688,-0.707204818725586,0,9.5367431640625e-07,0,-1.34851036802196e-06
248.697143554688,1.1619553565979,248.697021484375,1.16195631027222,0.0001220703125,9.5367431640625e-07,4.90839222176901e-07,8.20749533096109e-07
220.452514648438,-0.207816123962402,220.452392578125,-0.207817077636719,0.0001220703125,9.5367431640625e-07,5.53726106026367e-07,-4.5890294661582e-06
364.7001953125,0.17573070526123,364.700439453125,0.175728797912598,0.000244140625,1.9073486328125e-06,6.69428281470493e-07,1.08538153874541e-05
370.55322265625,0.82768440246582,370.55322265625,0.827682495117188,0,1.9073486328125e-06,0,2.30443950270196e-06
219.7900390625,-0.177136898040771,219.789916992188,-0.177134037017822,0.0001220703125,2.86102294921875e-06,5.55395108079888e-07,-1.6151479340912e-05
323.344970703125,0.538253307342529,323.344970703125,0.538257122039795,0,3.814697265625e-06,0,7.08717849679172e-06
282.762329101562,0.276289463043213,282.76220703125,0.276290416717529,0.0001220703125,9.5367431640625e-07,4.31706418913231e-07,3.45172163245723e-06
383.372924804688,0.425875663757324,383.373046875,0.425877571105957,0.0001220703125,1.9073486328125e-06,3.18411407279713e-07,4.4786513884939e-06
264.752807617188,0.566017150878906,264.753051757812,0.566012859344482,0.000244140625,4.29153442382812e-06,9.22145556065297e-07,7.58198654787098e-06
264.776611328125,-0.234775066375732,264.776489257812,-0.234772682189941,0.0001220703125,2.38418579101562e-06,4.61031327078675e-07,-1.01551916386214e-05
267.186889648438,0.178518772125244,267.18701171875,0.178516387939453,0.0001220703125,2.38418579101562e-06,4.56872388688753e-07,1.33553786116283e-05
437.94091796875,-0.60966157913208,437.941284179688,-0.609662055969238,0.0003662109375,4.76837158203125e-07,8.36210827703776e-07,-7.82134178246815e-07
333.53515625,0.0643634796142578,333.535400390625,0.064361572265625,0.000244140625,1.9073486328125e-06,7.31978684780699e-07,2.96340198547933e-05
322.453979492188,0.601183414459229,322.454345703125,0.601181507110596,0.0003662109375,1.9073486328125e-06,1.135699854214e-06,3.17265677485162e-06
376.096069335938,-0.16760778427124,376.09619140625,-0.167608261108398,0.0001220703125,4.76837158203125e-07,3.24572157096819e-07,-2.84495830713601e-06
241.391845703125,0.19578742980957,241.39208984375,0.195785522460938,0.000244140625,1.9073486328125e-06,1.01138720858142e-06,9.74193611238298e-06
275.0888671875,-0.459063529968262,275.088623046875,-0.459065914154053,0.000244140625,2.38418579101562e-06,8.87497293133256e-07,-5.19358571389991e-06
196.66162109375,0.317629814147949,196.661743164062,0.31763219833374,0.0001220703125,2.38418579101562e-06,6.20712428897391e-07,7.50617758415176e-06
411.47802734375,-0.397757053375244,411.477783203125,-0.39775562286377,0.000244140625,1.43051147460938e-06,5.93326031467639e-07,-3.59644527349168e-06
350.510620117188,-0.349042892456055,350.5107421875,-0.349048614501953,0.0001220703125,5.7220458984375e-06,3.48264233646295e-07,-1.6393532205094e-05
266.43701171875,-0.362176895141602,266.437622070312,-0.362176418304443,0.0006103515625,4.76837158203125e-07,2.29079120262873e-06,-1.31658635489902e-06
289.892456054688,-0.428719043731689,289.892456054688,-0.428717136383057,0,1.9073486328125e-06,0,-4.44894776824096e-06
399.853271484375,-0.969221591949463,399.853393554688,-0.969223022460938,0.0001220703125,1.43051147460938e-06,3.05287767302337e-07,-1.47593851240157e-06
324.064208984375,-0.194985866546631,324.064208984375,-0.194990158081055,0,4.29153442382812e-06,0,-2.20094640695499e-05
229.175170898438,0.528572082519531,229.175170898438,0.528570175170898,0,1.9073486328125e-06,0,3.60849294900478e-06
307.92529296875,-1.20593166351318,307.925537109375,-1.2059326171875,0.000244140625,9.5367431640625e-07,7.9285667846966e-07,-7.90819534191478e-07
166.453979492188,-0.664515018463135,166.45361328125,-0.664513111114502,0.0003662109375,1.9073486328125e-06,2.20007318910142e-06,-2.87028672011619e-06
403.91845703125,-0.537965297698975,403.91796875,-0.537964344024658,0.00048828125,9.5367431640625e-07,1.20886095076914e-06,-1.77274318712634e-06
373.372192382812,0.826804637908936,373.372192382812,0.826798915863037,0,5.7220458984375e-06,0,6.92067465043384e-06
361.3486328125,-0.514731884002686,361.348754882812,-0.514731407165527,0.0001220703125,4.76837158203125e-07,3.37818664346078e-07,-9.26379680417538e-07
242.393920898438,-0.290751457214355,242.39404296875,-0.290750026702881,0.0001220703125,1.43051147460938e-06,5.03603027862845e-07,-4.92004920049201e-06
282.186645507812,-0.179344177246094,282.18701171875,-0.179342269897461,0.0003662109375,1.9073486328125e-06,1.29776140483537e-06,-1.06351299612881e-05
343.367065429688,-0.110297679901123,343.367309570312,-0.110300064086914,0.000244140625,2.38418579101562e-06,7.11019342214676e-07,-2.16159196925352e-05
398.433349609375,-0.885964870452881,398.433715820312,-0.885963439941406,0.0003662109375,1.43051147460938e-06,9.19127221300712e-07,-1.61463679014512e-06
260.660766601562,0.739943504333496,260.660888671875,0.739941120147705,0.0001220703125,2.38418579101562e-06,4.68311031581491e-07,3.22211868480848e-06
276.29345703125,-0.167925834655762,276.293823242188,-0.167927742004395,0.0003662109375,1.9073486328125e-06,1.32544194652637e-06,-1.13582799020916e-05
378.853149414062,-0.280632972717285,378.853149414062,-0.280637264251709,0,4.29153442382812e-06,0,-1.52923385383923e-05
250.213134765625,0.703450679779053,250.213134765625,0.703452110290527,0,1.43051147460938e-06,0,2.03356328415048e-06
353.2412109375,0.163896083831787,353.241333007812,0.163896083831787,0.0001220703125,0,3.45572115371324e-07,0
276.615600585938,0.168776512145996,276.615478515625,0.168777942657471,0.0001220703125,1.43051147460938e-06,4.41299450361535e-07,8.47577341432406e-06
205.919555664062,0.282480716705322,205.919921875,0.282481670379639,0.0003662109375,9.5367431640625e-07,1.77841748113247e-06,3.37606873675948e-06
366.636108398438,-0.949240207672119,366.63623046875,-0.949243545532227,0.0001220703125,3.33786010742188e-06,3.32946782119293e-07,-3.51634926591186e-06
385.45361328125,0.0521750450134277,385.453857421875,0.0521731376647949,0.000244140625,1.9073486328125e-06,6.33385228696404e-07,3.65567223242764e-05
368.015869140625,-0.613377094268799,368.01611328125,-0.613381385803223,0.000244140625,4.29153442382812e-06,6.63397003966451e-07,-6.99656779479844e-06
303.596801757812,0.464977741241455,303.596801757812,0.464978218078613,0,4.76837158203125e-07,0,1.02550534339559e-06
352.298217773438,-0.464306354522705,352.298095703125,-0.464303970336914,0.0001220703125,2.38418579101562e-06,3.4649710484344e-07,-5.1349411176302e-06
359.947143554688,-1.20415830612183,359.947265625,-1.20415687561035,0.0001220703125,1.43051147460938e-06,3.39133994215052e-07,-1.18797625473062e-06
160.375,-0.676586151123047,160.375,-0.676584243774414,0,1.9073486328125e-06,0,-2.81907725963138e-06
317.433471679688,-0.737961292266846,317.433471679688,-0.737960815429688,0,4.76837158203125e-07,0,-6.4615470106622e-07
216.0517578125,-0.00791358947753906,216.052124023438,-0.00791549682617188,0.0003662109375,1.9073486328125e-06,1.69501484833007e-06,-0.000241021932995903
178.519653320312,-0.200922012329102,178.519775390625,-0.200924873352051,0.0001220703125,2.86102294921875e-06,6.83792009616851e-07,-1.42394699120001e-05
401.470581054688,-0.366507053375244,401.470825195312,-0.366511821746826,0.000244140625,4.76837158203125e-06,6.08115853367457e-07,-1.30103132753334e-05
273.650756835938,0.446417808532715,273.651000976562,0.446418285369873,0.000244140625,4.76837158203125e-07,8.92161336671801e-07,1.06814098606503e-06
335.0107421875,-0.743243217468262,335.010620117188,-0.743238925933838,0.0001220703125,4.29153442382812e-06,3.64377308330248e-07,-5.77406469775338e-06
260.83935546875,0.142002582550049,260.83935546875,0.142005443572998,0,2.86102294921875e-06,0,2.0147682512819e-05
307.193359375,-0.281147480010986,307.193603515625,-0.281150817871094,0.000244140625,3.33786010742188e-06,7.94745776720942e-07,-1.18722746769469e-05
